address_id,schedule_code,collection_day_array
40799,WA,3
43974,WB,6
45311,WB,5
45314,WA,6
45315,WA,2
46001,WB,5
46141,WA,3
7562,WB,5
20053,WA,3
33111,WB,3
7172,WA,4
3893,WA,4
3994,WB,4
7878,WA,2
44151,WA,5
44152,WB,5
19619,WB,6
18367,WB,4
21627,WA,2
23512,WB,4
20018,WB,2
18497,WA,3
19084,WB,6
16222,WB,6
20633,WB,6
13859,WB,5
13860,WB,3
15485,WB,4
17915,WA,3
29827,WA,3
31070,WA,3
35571,WB,6
32873,WA,3
21480,WB,3
29330,WA,4
3702,WB,2
25382,WB,3
31734,WA,2
15401,ZZ,
33454,WB,3
42769,WZ,2;3;4;5;6
3899,WA,4
13321,WB,6
13322,WB,5
15944,WB,4
13947,WB,4
13320,WB,6
13501,WA,3
10647,WA,4
10648,WA,2
10650,WA,2
10389,WB,2
10229,WA,4
13170,WA,2
13160,WA,2
13195,WB,4
40257,WA,3
11402,WB,6
6510,WB,6
11603,WA,5
6238,WA,4
21733,WA,2
28852,WB,4
21321,WB,6
16237,WA,3
18254,WB,6
2917,WA,4
10173,WB,3
10821,WB,5
11382,WA,2
13632,WA,2
13485,WA,2
14027,WA,3
13080,WA,4
14816,WB,2
13995,WB,2
7264,WA,3
30189,WB,3
8820,WB,3
13067,WB,6
44981,WA,5
44982,WA,6
6939,WB,3
31907,WB,4
26306,WB,2
23783,WB,2
26711,WA,5
43412,WB,6
15735,WB,4
15509,WA,4
12127,WB,2
44755,WA,5
13197,WA,6
25884,WA,6
40228,WB,3
14847,WB,3
46019,WA,2
3643,WB,5
5121,WZ,2;3;4;5;6
44639,WB,6
46545,WA,5
36440,WA,5
33149,WA,6
13223,WB,3
13240,WB,6
14338,WB,2
25026,WA,5
20451,WA,5
45762,WA,6
42689,WB,3
45760,WB,2
25545,WA,4
32911,WA,5
33109,WA,6
4680,WB,6
11739,WA,5
7369,WA,2
36061,WB,3
36051,WA,3
36122,WA,6
36522,WB,3
18450,WZ,2;3;4;5;6
46009,WB,6
25177,WB,3
44167,WB,6
19304,WA,2
29786,WA,2
11799,WZ,2;3;4;5;6
16482,WB,3
42625,WB,3
42626,WA,2
42862,WA,2
37323,WA,2
44644,WB,2
44645,WA,6
3952,WB,3
30050,WZ,2;3;4;5;6
46656,WA,3
46657,WA,3
46659,ZZ,
46660,ZZ,
33734,WB,4
20817,WB,3
5270,WA,4
46263,WB,6
5318,WA,2
16828,WA,3
9295,WA,3
28848,WA,3
30062,WA,2
24610,WB,2
28586,WA,2
30423,WB,6
4889,WB,3
28280,WB,3
31359,WA,2
16719,WZ,2;3;4;5;6
4487,WB,4
4488,WA,3
34266,WB,4
5671,WA,3
5690,WA,4
5780,WB,6
5889,WA,5
42885,WB,3
43353,WB,6
42884,WB,3
31963,WA,5
46538,WA,5
46553,WA,5
46513,WA,5
27663,WA,3
38303,WA,2
5496,WB,4
20465,WA,5
20517,WB,4
45073,WA,3
45692,WA,3
40632,WB,3
19423,WB,5
4147,WA,3
33795,WB,2
12653,WB,3
13970,WA,4
20999,WB,3
21002,WB,5
46303,WA,3
6305,WA,2
9415,WB,3
22530,WB,3
41524,WA,3
13346,WA,2
7288,WA,6
45257,WA,4
45258,WB,6
45261,WA,4
3081,WA,4
4110,WB,4
28676,WA,4
46557,WA,5
3592,WB,2
12790,WA,3
12917,WA,6
12969,WB,4
38284,WB,5
7074,WB,5
44365,WB,2
41456,WA,6
46236,WB,2
46238,WA,4
45577,WA,4
27781,WB,6
37825,WA,3
6460,WB,2
46072,WB,6
7486,WB,4
10067,WA,3
10194,WA,5
17794,WA,4
17861,WA,6
17954,WA,2
18013,WB,3
11626,WB,4
11660,WA,3
33977,WA,2
36921,WB,2
4200,WA,2
4239,WB,2
4276,WB,3
29231,WB,2
29612,WB,2
29320,WA,5
17461,WA,6
10570,WB,6
17421,WB,3
39473,WA,3
43204,WB,3
45690,WB,5
45691,WB,4
19101,WA,2
8016,WA,4
35939,WB,6
39121,WB,4
45517,WB,2
45518,WB,3
44537,WB,6
44534,WB,4
44535,WA,3
44540,WB,2
40774,WA,4
40775,WB,5
40776,WB,5
45501,WB,6
45397,WA,4
45398,WA,6
40490,WB,3
15314,WA,3
11671,WA,3
7920,ZZ,
14182,WB,3
23315,WA,4
30797,WA,6
44833,WA,3
44834,WB,3
45072,WA,5
37101,WB,5
36879,WA,3
18813,WB,4
10496,WA,3
23662,WA,2
9462,WA,6
9499,WB,2
39763,WB,3
39785,WA,5
39955,WA,3
21920,WB,2
12811,WA,3
28583,WA,2
44930,WA,2
27881,WB,4
27943,WB,3
27120,WB,2
16752,WB,3
43425,WA,5
44140,WA,6
15727,WB,3
16869,WA,5
45029,WB,4
5595,WB,3
7808,WB,6
26358,WA,3
15522,WA,4
16684,WA,5
16521,WB,6
45504,WA,3
35164,WA,5
35198,WA,2
38740,WA,3
45323,WA,5
45324,WA,4
23108,WA,5
23118,WB,2
15552,WB,2
21481,WB,4
27964,WB,2
14274,WA,3
44938,WB,2
9831,WB,3
38970,WA,4
18590,WB,6
45613,WB,2
45614,WB,4
44841,WB,3
44842,WB,4
19122,WA,4
36141,WA,6
37617,WB,3
22136,WB,3
5792,ZZ,
9463,WB,3
14618,WB,6
14620,WB,3
14621,WB,6
38291,WB,6
2795,WA,2
2893,WA,5
40839,WA,4
33618,WB,6
46002,WB,5
45590,WA,2
45591,WA,5
27549,WB,2
32845,WB,6
43861,WB,5
42792,WA,5
46374,WA,5
32774,WB,4
12269,WB,5
23900,WA,5
23969,WA,3
44940,WB,5
45521,WA,2
44742,WB,2
44744,WB,6
32740,WB,2
3805,WB,5
23584,WA,5
23778,WA,4
45936,WB,6
45937,WA,5
34731,WA,4
13749,WB,2
14074,WB,6
13742,WA,2
10774,WB,3
10554,WB,6
5425,WB,4
4961,WA,3
5188,WB,4
5194,WA,2
5145,WA,3
45592,WB,5
45593,WA,5
7524,WB,3
21559,WB,3
35762,WB,4
45129,WA,5
20763,WB,6
44947,WA,5
6414,WA,6
46521,WA,5
33953,WB,3
36816,WB,2
3809,WB,5
3814,WA,5
16906,WB,6
30294,WB,4
42929,WB,6
40878,WB,3
12954,WA,3
2293,WB,5
42015,WA,6
44831,WB,6
7277,WB,3
43161,WA,3
39760,WB,5
39761,WA,4
39132,WA,6
39240,WA,2
4684,WB,4
7899,WA,4
4063,WB,3
4256,WB,6
10135,WA,4
10522,WA,2
12804,WA,2
13186,WB,6
40335,WA,5
45763,WA,6
45598,WA,6
30701,WA,5
8086,WB,6
15847,WB,5
46013,WA,3
46198,WB,2
32169,WA,6
10760,WA,2
43584,WB,4
4888,WB,3
26845,WB,4
33839,WB,2
34891,WB,4
45319,WA,6
7186,WB,4
7915,WB,3
16649,WB,3
28268,WB,6
46548,WA,5
25358,WA,3
20308,WA,6
43738,WB,6
3225,WZ,2;3;4;5;6
19982,WA,6
20022,WB,6
7553,WB,4
10712,WB,5
10526,WA,3
12525,WA,2
12528,WB,4
12572,WA,4
35884,ZZ,
4383,WA,2
37574,WA,6
15399,WA,2
32573,WA,4
32656,WA,4
9092,WB,5
45939,WB,2
9246,WB,2
19553,WB,6
42678,WB,4
42674,WA,5
42677,WB,6
20644,WB,6
8094,WA,6
7535,WB,3
31386,WA,6
31999,WZ,2;3;4;5;6
35357,WB,5
44739,WA,6
12337,WA,6
24237,WA,2
28327,WA,2
28079,WB,3
46536,WA,5
29916,WA,6
45024,WA,3
15049,WA,3
10561,WA,6
6948,WB,4
6182,WA,3
44762,WA,3
32584,WB,2
11879,WB,6
40849,WZ,2;3;4;5;6
43213,WA,5
21984,WB,3
19849,WB,4
10902,WB,3
5523,WB,4
28509,WB,3
4586,WB,6
21421,WA,5
21580,WA,3
21639,WA,5
7591,WB,5
38137,WA,3
5456,WB,2
5228,WB,4
9983,WB,2
9188,WA,2
15789,WB,3
13673,WB,2
13396,WB,2
10824,WB,4
12563,WA,2
13262,WA,4
15348,WB,5
10934,WB,4
9791,WB,3
32880,WA,2
23877,WB,2
24236,WA,5
40791,WA,5
27758,WB,3
41995,WA,6
45031,WB,4
45032,WA,6
31055,WA,5
37341,WB,6
10378,WB,4
34922,WA,6
17092,WB,5
17138,WA,5
17267,WA,6
21643,WA,3
28981,WB,6
28223,WA,3
28200,WZ,2;3;4;5;6
28203,WA,3
28114,WB,6
23398,WB,4
23437,WA,2
45309,WA,6
33416,WB,3
7660,WA,4
24252,WA,5
7631,WA,5
18171,WA,4
6940,WB,5
10886,WB,3
10258,WA,2
10126,WB,5
10620,WA,3
4288,WB,6
4292,WA,4
5765,WA,2
28437,WA,2
29679,WA,5
29579,WA,5
29637,WA,2
29469,WB,5
10165,WB,3
20184,WB,3
29283,WB,3
28835,WB,3
44735,WB,5
21968,WB,2
8784,WA,4
7936,WA,6
4068,WA,3
31176,WB,3
47036,WB,6
4436,WB,4
4440,WA,3
27953,WB,5
28010,WA,6
31429,WA,6
12551,WA,5
6365,WA,3
27629,WA,3
27620,WB,3
24132,WA,2
21567,WA,2
7954,WB,6
22214,WA,3
15685,WB,3
34845,WB,2
18355,WB,2
45933,WA,2
25039,WA,4
31241,WA,4
10880,WB,3
22855,WA,6
42712,WB,3
42716,WA,6
42718,WA,3
46241,WA,5
45927,WB,3
41042,WA,5
41039,WA,5
45997,WZ,2;3;4;5;6
28460,WA,6
32476,WA,6
41867,WB,3
31802,WB,3
36830,WB,3
46146,WA,3
46147,WA,5
45123,WA,5
45124,WB,3
7098,WA,6
44220,WB,5
22985,WA,3
23159,WA,5
22792,WA,2
22620,WA,2
10890,WA,4
9625,WA,2
15551,WB,4
24453,WA,3
27768,WA,4
24709,WB,4
27841,WB,6
31300,WB,6
32630,WB,6
30508,WA,2
8245,WB,4
8155,WB,6
36904,WA,6
43069,WA,4
20255,WB,3
25353,WB,4
35192,WA,5
46838,WB,6
46839,WB,6
14033,WA,6
14363,WA,5
45488,WB,6
9928,WB,3
37721,WA,4
45884,WZ,2;3;4;5;6
27579,WB,3
16238,WA,4
36836,WA,4
42924,WB,5
16788,WB,4
44747,WB,6
25692,WA,4
27249,WB,4
26821,WZ,2;3;4;5;6
9813,WB,3
22965,WA,6
28534,WA,6
46239,WB,6
10755,WB,3
9348,WB,3
46888,WB,6
46889,WB,6
26594,WB,3
10249,WB,3
16866,WZ,2;3;4;5;6
16881,WA,3
16953,WB,4
8233,WB,5
11132,WA,3
28829,WA,5
11120,WA,3
47046,WB,6
20395,WB,6
29031,WB,6
44786,WB,2
7086,WA,5
46046,WB,3
46047,WA,2
42993,WA,3
44085,WB,5
44087,WB,5
44088,WB,2
46840,WB,6
32347,WA,3
32400,WA,5
44674,WB,4
45557,WA,2
45100,WB,3
19202,WA,5
21174,WA,5
15933,WB,6
15985,WA,5
16020,WA,6
5267,WB,5
45811,WB,3
25050,WA,6
25807,WB,2
25984,WA,6
25996,WB,4
25499,WA,2
44689,WA,4
44692,WA,4
44922,WB,4
11090,WA,3
18707,WZ,2;3;4;5;6
28632,WB,3
27239,WB,3
47037,WB,6
40440,WB,4
40658,WB,6
20483,WB,5
10380,WB,6
10388,WB,5
36787,WA,6
32280,WB,5
26573,WA,3
22699,WB,6
22703,WB,3
32281,WA,4
32359,WA,2
19875,WA,6
7250,WB,2
31167,WB,5
31053,WB,2
31179,WA,6
44400,WA,3
27139,WA,3
10219,WB,3
9309,WA,2
7907,WA,5
44836,WB,4
44837,WB,2
30465,WA,6
33345,WA,2
25482,WB,2
21632,WZ,2;3;4;5;6
42681,WB,5
25600,ZZ,
11794,WA,4
4973,WZ,2;3;4;5;6
17632,WB,3
25501,WA,3
32624,WB,2
32734,WA,3
19610,WB,2
11400,WB,4
44779,WA,2
17714,WA,5
11437,WA,2
10582,WA,4
36075,WB,3
29444,WZ,2;3;4;5;6
40158,WA,6
40265,WA,4
42726,WA,2
22990,WB,3
23179,WA,4
45731,WA,3
45951,WA,6
45952,WB,6
45953,WB,6
21572,WA,4
43628,WA,6
43635,WB,3
44939,WA,3
44942,WB,6
44943,WB,3
44944,WB,3
44580,WA,5
44756,WA,5
22094,WA,3
25674,WB,3
43088,WA,3
13177,WB,6
13312,WZ,2;3;4;5;6
9833,WA,5
10015,WA,6
6591,WB,5
45156,WA,3
46185,WB,4
44675,WB,6
44904,WA,6
8761,WZ,2;3;4;5;6
42894,WB,4
4500,WA,4
18736,WA,4
40571,WB,3
16307,WA,5
18875,WA,5
38254,WB,3
44188,WB,2
43642,WA,4
43643,WA,5
43958,WB,5
45998,WB,5
45758,WB,4
34932,WB,6
31930,WA,3
32006,WB,6
33136,WB,4
33887,WA,2
37465,WZ,2;3;4;5;6
42131,WA,6
7025,WA,2
40270,WA,4
45942,WA,6
18407,WB,3
46228,ZZ,
22217,WB,6
43080,WB,3
42679,WB,5
44945,WA,5
34157,WB,2
7357,ZZ,
37564,WB,3
27799,WA,3
10311,WB,3
44927,WB,3
43228,WA,4
30808,WA,3
29185,WA,4
10055,WA,2
34762,WB,6
23307,WB,6
23733,WB,5
42727,WB,3
37969,WB,2
32210,WB,3
38389,WB,3
23271,WZ,2;3;4;5;6
13583,WB,6
18146,WB,3
10160,WB,3
44838,WB,3
44835,WA,5
46035,WA,4
46036,WA,3
43975,WA,2
44219,WB,4
13656,WB,3
27735,WB,6
7578,WA,3
30873,WB,3
27282,WB,6
34094,WB,3
7713,WA,4
18044,WA,6
16934,WB,3
27411,WB,3
14651,WZ,2;3;4;5;6
5898,WB,3
6116,WA,4
43435,WA,5
13134,WA,5
13138,WA,4
42680,WA,2
42683,WA,5
42684,WA,2
42685,WA,5
30491,WB,3
15900,WB,6
45556,WB,2
44907,WB,6
46048,WB,2
45101,WA,5
46148,WB,2
45325,WB,3
45317,WB,2
46529,WA,5
35115,WA,5
38526,WA,5
22619,WA,6
11217,WB,3
12961,WB,3
10818,WB,3
9559,WB,3
44925,WA,2
43383,WB,5
43196,WA,2
7850,WA,6
47466,WB,6
45035,WA,3
27025,WA,6
25371,WA,2
42621,WA,5
42619,WB,2
42620,WA,3
42623,WA,2
42624,WA,4
40701,WA,2
40997,WA,5
41058,WB,6
41064,WB,4
44952,WA,4
11539,WA,6
11625,WA,6
13221,WB,5
45799,WA,4
2442,WA,4
45934,WB,2
45935,WB,2
45693,WB,3
45698,WB,4
46260,WB,5
41000,WZ,2;3;4;5;6
45701,WA,6
45702,WB,5
21027,WA,6
42719,WB,3
42986,WB,4
45202,WA,3
46540,WA,5
46554,WA,5
46519,WA,5
46563,WA,5
46533,WA,5
31866,WB,3
44217,WB,3
45761,WA,2
27695,WA,3
45326,WB,6
28496,WA,5
9512,WA,3
27302,WB,4
39752,WB,4
33002,WA,5
35070,WA,4
16502,WA,3
11067,WA,2
7441,WB,6
45787,WA,5
45599,WA,2
45600,WB,4
44941,WA,6
5829,WB,6
5888,WB,2
16925,WB,2
44950,WB,4
45473,WB,4
45474,WB,2
44783,WB,4
44785,WB,2
28003,WA,3
5158,WB,5
39300,WB,3
43562,WB,6
43520,WA,6
42725,WB,2
10584,WA,2
9201,WA,3
31093,WB,6
30705,WA,5
42985,WB,5
37559,WB,3
3918,WB,4
19641,WA,2
21006,WA,6
7982,WA,3
7947,WB,4
37941,WA,5
31975,WA,4
31806,WA,2
18272,WA,5
18633,WA,2
39064,WB,3
8333,WA,4
7803,WB,2
42737,WB,3
42887,WB,3
36986,WB,3
20449,WA,5
45310,WB,5
44861,WB,6
44862,WA,4
42867,WB,4
43591,WA,5
43592,WB,5
7771,WA,6
34214,WA,5
45867,WB,2
46171,WA,3
3497,ZZ,
43424,WB,3
4627,WB,3
43959,WB,2
43644,WA,6
2229,WB,5
2184,WB,5
36005,WB,6
38660,WB,4
15595,WA,6
35099,WB,5
34209,WA,3
9523,WB,4
34145,ZZ,
4978,ZZ,
36589,WB,6
42992,WA,5
46044,WA,4
37829,WB,3
13751,WB,3
43197,WA,5
43199,WB,5
36161,WB,3
28561,WA,2
46299,WB,4
37498,WB,6
46742,WB,5
7555,WB,4
7568,WA,4
35144,WB,6
19242,WA,5
18173,WA,5
7411,WB,6
14459,WB,3
6927,WB,3
45999,WB,5
46652,WB,2
46655,WB,5
42868,WA,4
42724,WB,6
42766,WB,4
29082,WA,6
9695,WA,5
23872,WA,4
33390,WB,6
33567,WB,2
41970,WB,6
30806,WB,3
42202,WB,4
20623,WB,2
25965,WB,6
24104,WZ,2;3;4;5;6
23898,WB,3
20592,WB,3
34617,WB,5
34681,WA,4
35102,WA,4
34689,WA,2
11059,WB,6
7429,WB,2
22509,WB,4
15943,WB,3
14641,WB,6
41959,WB,3
28043,WA,3
30589,WB,4
17367,WA,3
21581,WB,6
20295,WA,3
20135,WA,6
18595,WB,4
18523,WA,2
21888,WA,2
19688,WB,2
21012,WB,6
21502,WB,3
16883,WB,6
17806,WB,6
17810,WB,6
16327,WB,4
19124,WB,3
46096,WB,2
20016,WB,4
17016,WB,3
17135,WB,3
17136,WA,4
16880,WB,2
16787,WA,5
17492,WA,2
19744,WA,6
19325,WA,4
19341,WA,4
2443,WA,4
2312,WA,4
2837,WA,6
2791,WB,2
21704,WA,2
20767,WA,2
43259,WB,4
11092,WB,6
22502,WA,2
28483,WB,3
16059,WB,3
13215,WB,3
36516,WA,2
28682,WA,2
44244,WB,2
29933,WB,4
6634,WB,6
37541,WB,3
23893,WA,3
16653,WA,3
16276,WB,4
9050,WB,3
46337,WB,6
25579,WB,5
2474,WA,2
17247,WB,3
29006,WB,3
35167,WA,2
40189,WA,5
26066,WB,4
13092,WA,2
28924,WB,2
43032,WA,2
19283,WA,2
19538,WA,2
18717,WB,6
2764,WB,3
2695,WA,3
20660,WA,6
20437,WB,6
20702,WB,6
3139,WA,4
2804,WB,6
2881,WB,6
3021,WA,3
3147,WA,2
5253,WA,2
21853,WB,2
21182,WB,2
2926,WA,2
3556,WB,2
18441,WB,6
18054,WA,4
20859,WB,6
21747,WB,4
21563,WA,2
17113,WA,2
39010,WB,2
24194,WB,6
23429,WA,5
4051,WB,3
4026,WA,4
4490,WB,2
3956,WB,3
4231,WB,3
10994,WB,2
16783,WA,4
17933,WB,3
17934,WB,5
17936,WA,3
16153,WA,6
2888,WA,2
3010,WA,6
3383,WB,2
2910,WA,2
2913,WA,2
21885,WA,3
2828,WB,4
2513,WB,3
2533,WB,6
2468,WB,6
18320,WB,3
16677,WA,3
16678,WB,6
16507,WA,4
16508,WB,3
19530,WB,2
21317,WA,3
21141,WB,6
18073,WB,2
18074,WB,4
16491,WB,4
19050,WB,6
36665,WA,3
25255,WA,3
11862,WB,3
3838,WB,3
3194,WB,6
4925,WB,4
5916,WB,3
3408,WA,5
7990,WB,6
7992,WA,2
7199,WA,3
5714,WB,4
3740,WB,3
6013,WB,4
47858,WB,5
47850,WB,5
47866,WA,2
47867,WA,2
47870,WA,3
4006,WB,4
7507,WA,3
4572,WB,4
4232,WA,5
12039,WB,6
11971,WB,4
16518,WA,4
19469,WA,4
18322,WA,2
18159,WA,6
14339,WA,6
14391,WA,6
5424,WB,3
12515,WB,5
43787,WA,5
2600,WA,3
2608,WB,2
3044,WA,3
3042,WB,2
2994,WA,2
2887,WB,2
3680,WA,2
3797,WB,4
3753,WB,4
3160,WA,2
3161,WA,3
5852,WA,2
2545,WB,3
3637,WA,2
2492,WB,3
26589,WB,5
6870,WB,3
29437,WA,3
16064,WA,2
43146,WB,2
41428,WA,3
8441,WA,2
38832,WB,3
5180,WB,3
41307,WA,3
10632,WB,3
36982,WB,3
23524,WB,2
4633,WB,2
5101,WB,4
47869,WA,3
47868,WA,3
37431,WB,2
47871,WZ,2;3;4;5;6
47841,WB,2
47842,WB,5
47844,WB,5
47843,WB,5
18396,WA,3
9491,WA,3
3769,WA,3
9406,ZZ,
2333,WB,6
2794,WB,6
2570,WA,4
16162,WA,2
3366,WB,2
43470,WB,4
22112,WA,4
22115,WA,2
21860,WA,2
19896,WA,3
19897,WA,6
15926,WA,4
15937,WB,4
19965,WB,6
43792,WB,2
5400,WB,4
5399,WB,4
3104,WB,4
41291,WA,3
45940,WA,6
45943,WB,4
24523,WA,5
45794,WB,2
45097,WA,4
45099,WA,6
18011,WB,2
3082,WB,6
20909,WA,4
37629,WA,5
3712,WB,2
3718,WA,2
47856,WB,5
47853,WB,5
47862,WB,5
47854,WB,5
47851,WB,5
28057,WA,5
16023,WB,3
28856,WA,3
5281,WA,3
3948,WA,3
11835,WA,3
18665,WA,3
39382,WA,3
7863,WA,5
7865,WB,5
45595,WB,6
42627,WB,4
19377,WA,3
18646,WB,6
18409,WB,3
19345,WB,5
18181,WA,6
17063,WA,2
16283,WA,2
22906,WB,2
19450,WA,2
20306,WB,3
19769,WB,3
5103,WB,6
5359,WB,6
3386,WB,6
3520,WB,3
3596,WA,3
3552,WA,2
5385,WB,4
4622,WB,6
3741,WA,2
4800,WA,3
32247,WA,2
27333,WB,3
16912,WA,2
38644,WA,2
5234,WB,2
7696,WA,5
2895,WA,5
30771,WA,5
43212,WB,4
43324,WA,2
6689,WB,2
40958,WA,3
16992,WA,2
30316,WA,2
4778,WA,2
15210,WB,5
42292,WA,2
3661,WA,2
15246,WB,3
10133,WA,5
45158,WB,2
5221,WA,2
3847,WB,4
5021,WA,3
5025,WB,6
3311,WB,6
3313,WB,2
5333,WB,3
4883,WB,6
3204,WB,5
3290,WA,4
10850,WB,6
29045,WA,3
45897,WB,6
3371,WA,2
7304,WA,4
3355,WA,5
11873,WA,5
11136,WA,5
11921,WA,5
4282,WA,3
3914,WA,4
41674,WA,5
2469,WA,3
2650,WA,2
40015,WB,6
45609,WA,5
45610,WB,3
45157,WA,3
44995,WA,2
44996,WA,5
44998,WB,2
45000,WB,4
10741,WA,3
8747,WA,5
18616,WB,4
6131,WA,2
6714,WB,6
4722,WB,5
4502,WB,6
5381,WA,3
5376,WB,2
4793,WB,4
4794,WA,3
4795,WB,2
9484,WB,3
9749,WA,2
3668,WB,6
3943,WA,5
3374,WA,3
3172,WA,2
3649,WB,4
3260,WA,2
21585,WB,3
21586,WA,6
3167,WB,6
3453,WB,6
5553,WB,6
5554,WA,5
5161,WA,2
4950,WA,3
4951,WB,2
4653,WB,3
4654,WA,3
5428,WB,6
5723,WB,2
46184,WB,2
4190,WB,4
4194,WB,6
4806,WB,6
3942,WA,2
3904,WB,3
7757,WA,2
14175,WB,2
6138,WA,2
6424,WA,2
9200,WA,2
9786,WB,4
9792,WB,2
9907,WB,6
30084,WA,2
29626,WB,4
43577,WA,5
39892,WA,5
10770,WB,3
39802,WA,5
6256,WA,5
3755,WA,5
7753,WA,5
2739,WA,2
4636,WB,6
45767,WB,4
45768,WA,5
45769,WA,4
44826,WA,2
37715,WA,5
35306,WA,5
41650,WA,5
42133,WA,5
37407,WA,5
37777,WA,5
44086,WA,3
31544,WA,2
38652,WA,2
26760,WA,2
15061,WB,3
29147,WB,4
24483,WB,3
24733,WB,2
32017,WB,6
20798,WA,2
14170,WB,6
14574,WA,3
13828,WB,6
12298,WA,3
12565,WA,2
12616,WB,5
12851,WA,4
12852,WA,6
7721,WA,2
6107,WA,2
4145,WB,6
4970,WB,3
4974,WB,3
4975,WB,6
5676,WB,2
3518,WA,5
3463,WA,6
3465,WA,6
5613,WA,4
5824,WB,4
5008,WA,6
3609,WB,6
3250,WB,5
16318,WB,6
2806,WA,6
37812,WB,6
24168,WB,6
45878,WB,3
45275,WA,2
45283,WA,4
44965,WA,2
5276,WA,2
9450,WB,6
20409,WB,6
18727,WA,3
19239,WA,6
20857,WA,5
19496,WB,3
47863,WB,5
47864,WB,5
47857,WB,5
6108,WA,2
6109,WB,6
4264,WA,3
6387,WB,2
6905,WA,2
8321,WB,2
8322,WB,3
8009,WA,5
8081,WB,3
8762,WB,4
8717,WB,4
7144,WA,2
29076,WB,5
29696,WA,2
47898,WA,5
18041,WB,3
16549,WB,6
18586,WB,6
19458,WB,6
25472,WB,4
19460,WA,3
19462,WA,6
19426,WB,2
19800,WA,6
19434,WB,3
20055,WB,3
19365,WA,3
18562,WA,2
18563,WB,6
43774,WA,2
40892,WB,2
8277,WA,3
19148,WA,3
24957,WA,3
47878,WB,6
47879,WA,3
47880,WB,2
42327,WA,3
45541,WA,3
16285,WA,3
19233,WA,3
45757,WA,3
47910,WA,3
23279,WA,6
21281,WB,4
24750,WB,3
46028,WA,3
34988,WB,3
13898,WB,4
19410,WB,6
45578,WB,6
33683,WB,3
13305,WA,3
24195,WA,6
31257,WB,3
8909,WB,3
21892,WB,6
19472,WA,3
19180,WB,2
19252,WA,3
18116,WA,2
17341,WB,6
17315,WA,2
21955,WB,2
21658,WA,6
18436,WA,3
19048,WB,2
21635,WA,2
21637,WA,2
18946,WB,6
23418,WB,3
14036,WB,6
15510,WA,2
20003,WB,4
31807,WA,3
19857,WA,2
19546,WA,5
23545,WA,2
17091,WA,5
16415,WA,5
13099,WB,2
12882,WA,6
15313,WB,2
14904,WA,3
27212,WA,2
22801,WA,5
20952,WB,5
29302,WB,2
19442,WA,2
29154,WB,6
20122,WA,3
36855,WB,3
41117,WB,4
37179,WA,3
22520,WB,3
44781,WA,2
8519,WA,5
37161,WB,6
16926,WB,3
21931,WB,6
37271,WA,3
19386,WA,3
37745,WA,2
5501,WA,3
19181,WB,4
16567,WA,2
16569,WB,3
16571,WB,6
16733,WA,5
19165,WB,6
20178,WB,6
19834,WA,4
20175,WB,5
19096,WA,2
17040,WB,2
34828,WA,3
40565,WB,3
40373,WA,3
21494,WA,3
16661,WB,3
16910,WB,3
18110,WA,2
19732,WB,6
16515,WA,2
16743,WA,4
16746,WA,2
16416,WA,5
21874,WA,2
21211,WB,6
16538,WB,6
16539,WA,5
19313,WB,2
19315,WB,3
19954,WA,4
20078,WA,2
21475,WA,2
21479,WA,4
41667,WB,3
43613,WB,6
45523,WA,2
40455,WA,2
25507,WA,2
31712,WA,2
14228,WA,2
46320,WB,6
33624,WB,6
41112,WA,2
20486,WB,3
21987,WB,3
4665,WA,4
2718,WB,3
2723,WA,2
16483,WA,2
18930,WB,3
20562,WA,2
19505,WA,3
21607,WB,6
23527,WA,2
20036,WB,5
5402,WB,4
47894,WA,5
16601,WA,3
31035,WA,3
22088,WB,6
20376,WB,6
21415,WB,2
16008,WA,2
16939,WA,3
16580,WB,4
19197,WA,2
18737,WA,5
16429,WA,2
36711,WA,3
18774,WA,2
18535,WA,5
18752,WA,4
21606,WA,2
19928,WB,3
19527,WA,3
19862,WB,3
18483,WA,2
17530,WB,4
11344,WA,3
44730,WB,4
5368,WA,2
4976,WA,2
28091,WA,5
34551,WA,2
10766,WB,3
10997,WB,3
46947,WB,5
21005,WA,3
7928,WB,2
4047,WB,2
6496,WA,5
9110,WB,2
8529,WB,2
8201,WA,3
10203,WA,5
11418,WA,5
15161,WA,2
13622,WB,3
12583,WA,5
11272,WA,2
11574,WA,5
8650,WB,2
41187,WA,5
20233,WA,4
20234,WA,2
21726,WB,6
20121,WB,3
22024,WA,4
18286,WA,4
18971,WB,5
19455,WB,5
22137,WA,4
44849,WB,2
12402,WB,3
25405,WB,6
25709,WA,2
47911,WA,3
47912,WA,3
19596,WB,4
2660,WA,6
16689,WB,2
19714,WB,2
8292,WA,3
13137,WA,3
19269,WA,4
21939,WB,4
18556,WA,5
20634,WA,5
20708,WA,3
16616,WA,3
16432,WB,2
19926,WA,3
36582,WA,3
28240,ZZ,
40130,WA,3
15951,ZZ,
22600,WA,3
28831,WA,3
34796,WA,3
26875,WA,3
44868,WA,3
28656,ZZ,
42883,WB,2
15963,WA,3
38761,WA,2
25116,WB,2
6792,WB,3
18688,WA,2
21723,WA,2
18984,WA,2
18198,WB,6
19215,WB,6
20024,WA,2
19221,WA,3
19263,WA,6
43390,WA,2
45594,WA,2
19090,WB,3
26345,WA,2
32627,WA,2
16142,WA,2
17159,WA,6
